ftime(hr)    y01   DS02   LG02   HWFI   AVNI   VMXC   DV12   SLAT   SSTN   SHDC   DTL 
 132       -41.5  -12.5    0.5    4.5    7.5   71.5  -10.0   36.2   26.6    8.7 1423.4
 132       -40.8  -10.8    0.2   11.2   -0.8   70.8  -10.0   37.1   26.1   15.5 1327.6
 132       -39.8   -7.8   -0.8    9.2   -0.8   69.8  -15.0   37.8   25.8   10.2 1312.6
 132         8.5   12.5    5.5  -12.5   -5.5   76.5    5.0   30.0   28.1   11.5 1768.2
 132         0.8    8.8    0.8   -3.2   -6.2   79.2    5.0   30.8   27.8   10.6 1726.4
 132         3.8    6.8    0.8    3.8  -11.2   76.2    5.0   30.4   28.2   19.6 1617.0
 132        -6.2   12.8    4.8   -5.2  -12.2   81.2    5.0   31.5   28.0    8.4 1631.2
 132        -4.8   16.2    8.2  -10.8  -13.8   74.8    5.0   33.2   27.7   10.2 1459.0
 132         1.5   10.5   -4.5   10.5  -16.5   68.5    0.0   36.6   26.1   22.2 1132.0
 132        -3.2    9.8   -6.2   11.8  -15.2   68.2    5.0   38.0   25.2   20.0 1027.8
 132         3.0   10.0   -3.0    8.0  -15.0   57.0    5.0   39.1   24.4   24.9  987.8
 132         5.8   11.8    0.8   -7.2   -5.2   49.2    5.0   40.1   23.4   28.9  990.2
 132         6.2    9.2    4.2   -6.8   -6.8   38.8   10.0   41.4   22.1   43.4 1005.8
 132        -5.0   14.0    5.0    0.0  -19.0   95.0    5.0   24.2   28.8   11.7  539.4
 132        -3.0   28.0   10.0  -31.0   -7.0   88.0   10.0   24.7   28.7   12.7  625.0
 132        -2.0   22.0    4.0  -21.0   -5.0   87.0   10.0   27.8   27.7   14.6 1024.0
 132        -2.0   15.0   -2.0  -10.0   -3.0   87.0   10.0   30.4   27.4   29.9 1176.4
 132         0.0   13.0   -5.0   -6.0   -2.0   80.0   15.0   33.5   26.7   36.6 1100.4
 132       -18.5    1.5  -20.5   23.5   -4.5   88.5   25.0   36.6   26.1   39.2  872.6
 132       -41.7   10.3    4.3  -14.7    0.0   76.7   10.0   14.2   27.8    4.3  864.0
 132       -50.5   14.5   12.5  -21.5   -5.5   80.5   15.0   14.7   28.1    3.5  703.0
 132        -9.0    7.0    6.0   -5.0   -8.0   39.0   10.0   19.4   26.2   16.5 2101.2
 132        -8.0    2.0    2.0   -2.0   -2.0   43.0   15.0   20.2   26.2   15.3 2143.4
 132        -9.0   -1.0    2.0    1.0   -2.0   44.0   15.0   21.7   26.5   21.8 2245.6
 132       -15.5  -16.5   -4.5   26.5   -5.5   45.5   15.0   22.9   26.8   18.1 2306.4
 132       -15.0  -12.0    0.0   16.0   -4.0   45.0   15.0   23.0   26.8   19.0 2327.8
 132       -10.8  -10.8    0.2   12.2   -1.8   40.8    5.0   23.4   27.0   20.4 2365.8
 132        -3.0   -1.0    6.0  -13.0    8.0   33.0    0.0   24.4   27.5   22.9 2442.4
 132       -16.2  -10.2   -2.2   20.8   -8.2   41.2  -10.0   25.3   27.8   15.0 2467.0
 132       -10.5   10.5   12.5   -8.5  -14.5   40.5    5.0   20.1   28.5    8.4 1635.2
 132       -16.0   16.0   18.0  -18.0  -16.0   46.0   10.0   20.7   28.3    7.3 1751.4
 132       -22.5    2.5   -4.5    8.5   -6.5   52.5    5.0   20.7   28.2   18.2 1780.6
 132       -30.8   -5.8  -18.8   23.2    1.2   60.8    0.0   20.7   28.3   18.8 1761.6
 132       -19.8   -4.8  -15.8   18.2    2.2   49.8    0.0   21.2   28.2   20.5 1878.6
 132        -4.0    8.0    3.0    7.0  -18.0   34.0    0.0   20.8   28.4   19.7 1747.2
 132        -0.5   10.5    6.5   -4.5  -12.5   30.5    0.0   20.7   28.3   20.8 1731.2
 132        -3.8   14.2    6.2  -10.8   -9.8   33.8    0.0   21.2   28.6   14.6 1721.0
 132       -14.2    6.8    4.8   -4.2   -7.2   44.2    5.0   22.0   29.0   17.7 1733.4
 132       -11.0   16.0    8.0  -20.0   -4.0   41.0    0.0   22.7   29.2   13.0 1743.8
 132        -9.2   12.8    8.8  -16.2   -5.2   39.2    5.0   23.7   28.8   14.4 1868.4
 132       -20.0   16.0    9.0  -39.0   14.0   50.0    5.0   24.1   28.9   12.6 1872.0
 132       -11.8    9.2    4.2   -6.8   -6.8   36.8    0.0   24.9   29.0   13.6 1923.2
 132        99.5   13.5   -3.5  -13.5   -3.3   30.5    0.0   31.3   28.1   11.6  596.0
 132        79.0   14.0    0.0   -6.0   -8.0   36.0    5.0   37.5   25.4   35.0  239.0
 132        53.5    0.5   -0.5  -10.0  -27.0   31.5    5.0   38.7   23.0   37.4   30.8
 132        18.8   10.8    3.8    0.8  -15.2   56.2    5.0   36.8   26.2   22.1  241.0
 132        15.5   21.5   20.5  -39.5   -2.5   59.5   20.0   33.6   27.6   19.5  601.4
 132        14.0   11.0    1.0  -37.2  -12.0   61.0   15.0   34.1   27.5   25.4  605.6
 132        36.5   14.5    8.5  -21.5   -1.5   38.5    5.0   36.6   26.2   18.9  304.2
 132        32.8   16.8    5.8  -28.2    5.8   42.2   10.0   37.6   24.8   18.6  192.4
 132        40.3    0.3    1.3  -26.7   -1.7   34.7   15.0   39.4   22.4   17.8   41.4
 132        33.0   -7.0   -7.0   14.0    3.5   37.0   30.0   39.6   22.0   25.6  -56.2
 132        29.0  -11.0  -11.0   -7.0   29.0   41.0   25.0   39.8   22.3   31.7  -69.8
 132        16.5    6.5  -10.5  -16.5   20.5   53.5   10.0   40.1   22.3   44.2  159.8
 132         0.2    4.2  -17.8  -13.8   27.2   64.8   10.0   40.8   21.1   45.3  166.0
 132        -1.8   10.2  -13.8  -19.8   23.2   61.8    5.0   41.6   21.2   55.6  250.2
 132         4.2   -5.8  -10.8    0.2   16.2   55.8    0.0   43.3   18.9   48.0  361.4
 132        -1.8    6.2   22.2  -15.8  -12.8   26.8    0.0   34.7   25.2   17.5   96.4
 132         4.0    2.0   20.0  -11.0  -11.0   26.0    0.0   34.6   23.8   14.8   26.6
 132        -7.0   16.0    3.0  -24.0    5.0   37.0    5.0   25.4   27.7   14.5 1745.4
 132       -11.3   16.7    5.8  -17.3    0.7   41.3    5.0   23.8   28.0   10.8 1476.4
 132       -10.7   18.3    6.2  -13.7   -4.7   35.7    5.0   24.6   28.5   12.5 1375.6
 132        -0.5   -5.5   -7.5   10.5    2.5   90.5    5.0   27.3   29.0    8.6 1583.6
 132        13.8   -0.2    5.8  -16.2   10.8   86.2   15.0   28.4   29.0    9.4 1692.2
 132        10.0   -9.0    5.0   -7.0   11.0   95.0   20.0   29.8   29.1   11.4 1738.2
 132         5.8   -2.2    6.8  -14.2    9.8   94.2   10.0   30.8   29.1   15.0 1748.4
 132         4.0   -2.0    2.0   -9.0    9.0   91.0    0.0   30.9   29.0   15.5 1705.0
 132        -3.5   -3.5    1.5    0.5    1.5   93.5    5.0   31.2   29.1   14.7 1655.6
 132        -6.2   -5.2    0.8    2.8    1.8   91.2    5.0   31.9   28.9   17.0 1592.8
 132         4.0    0.0    1.0   -2.0    1.0   81.0   -5.0   32.7   28.2   20.9 1471.6
 132        -1.5    4.5    1.5   -9.5    3.5   86.5    0.0   32.2   28.4   15.8 1398.4
 132         8.2    5.2    5.2   -8.8   -1.8   86.8    5.0   32.2   28.6    9.2 1386.6
 132        14.2    4.2   -2.8   10.2  -11.8   90.8   -5.0   32.7   28.4   15.1 1416.0
 132        18.8   12.8    2.8  -12.2   -3.2   86.2  -10.0   33.4   28.1   16.6 1377.4
 132         3.5    3.5  -11.5   18.5  -10.5   96.5   -5.0   34.6   27.6   23.9 1319.0
 132         3.5    1.5  -13.5   12.5   -0.5   91.5    0.0   35.1   27.4   27.5 1294.0
 132        -3.5    0.5  -15.5   10.5    4.5   93.5    0.0   35.0   27.8   29.8 1339.0
 132        -5.5    2.5  -12.5    2.5    7.5   90.5    0.0   35.4   27.6   29.4 1320.4
 132        -6.8    0.2  -12.8    2.2   10.2   86.8    0.0   35.2   27.8   35.4 1362.4
 132        -4.2   -2.2  -17.2   13.8    5.8   79.2    0.0   35.8   27.4   33.6 1339.4
 132        -5.8    1.2  -14.8   -5.8   19.2   75.8    5.0   37.9   25.3   42.2 1399.8
 132        -8.2   -0.2  -12.2   -0.2   12.8   73.2    5.0   38.2   25.0   34.2 1390.6
 132       -19.0   -1.0  -13.0    3.0   11.0   79.0   15.0   37.7   25.5   15.2 1388.6
 132         3.0   20.0   10.8  -15.0   -5.0   32.0    5.0   18.3   27.6    9.9 1636.0
 132         3.5   18.5    9.5  -17.5  -10.5   31.5    0.0   18.2   28.0   15.0 1502.4
 132         4.2   18.2   12.2  -15.8  -14.8   30.8    0.0   17.2   28.9    9.6 1036.0
 132       -11.2   11.8    5.8    1.8  -19.2   41.2    0.0   18.0   28.9    6.6  966.4
 132       -29.8    7.2   16.2    6.2  -29.8   59.8   10.0   19.1   28.8    6.6  941.6
 132       -27.2   12.8   22.8   -7.2  -28.2   57.2    5.0   19.8   29.2    3.1  907.8
 132       -29.0   14.0   20.0   -5.0  -29.0   59.0    0.0   21.8   29.6    3.2  902.4
 132       -41.2    3.8   15.8   18.8  -38.2   71.2    0.0   23.6   29.8    1.9  895.0
 132       -28.5   15.5   28.5  -13.5  -30.5   58.5    0.0   25.4   29.8    7.8  901.4
 132       -25.0   17.0   28.0  -18.0  -27.0   60.0    0.0   25.2   29.8    5.4  861.0
 132       -20.0    6.0   18.0   11.0  -35.0   70.0    0.0   25.7   29.8    4.5  849.8
 132       -41.0   -9.0    6.0   57.0  -54.0   91.0    0.0   25.7   29.8    5.6  810.2
 132        -6.8   12.2   19.2    5.2  -36.8   61.8   -5.0   26.1   29.7    4.6  836.2
 132        -8.8   12.2   25.2    4.2  -41.8   63.8    0.0   27.2   29.7    5.3  920.2
 132       -31.2   -1.2   11.8   40.8  -51.2   86.2    0.0   28.3   29.7    5.3  993.6
 132       -24.2    5.8   14.8   25.8  -46.2   79.2    0.0   29.0   29.5    4.0 1062.0
 132       -17.5    6.5   20.5   18.5  -45.5   72.5    0.0   29.7   29.3    6.7 1245.2
 132       -18.0    6.0   14.0   21.0  -41.0   78.0    0.0   30.5   28.9    5.6 1308.8
 132        40.2  -13.8   11.2    5.2   -2.8   89.8   10.0   18.6   30.1    6.4   33.2
 132        39.5   -1.5   13.5  -13.5    1.5   85.5    5.0   19.8   30.1    8.4   42.2
 132        36.0   -3.0    2.0    6.0   -5.0   84.0    5.0   20.6   30.1   10.3   50.8
 132        26.5   -1.5    1.5    6.5   -6.5   88.5    5.0   21.7   30.0   10.0  106.4
 132        18.8  -13.2   -1.2   23.8   -9.2   91.2   10.0   22.6   30.0    9.5  168.4
 132        15.8   -3.2   12.8    0.8  -10.2   89.2    5.0   23.5   29.9   10.5  269.6
 132         6.2  -10.8    5.2   11.2   -5.8   98.8   20.0   24.5   29.9    8.1  341.4
 132        15.2   -4.8   14.2  -11.8    2.2   89.8   20.0   25.2   29.9    5.5  338.2
 132         4.5  -16.5   -1.5    4.5   13.5  105.5   25.0   26.2   29.8    7.7  424.6
 132         3.2  -28.8   -8.8   -3.8   41.2  116.8   45.0   25.2   29.9   10.1  383.6
 132         3.8  -32.2   -8.2   -4.2   44.8  116.2   30.0   26.0   30.0    8.2  371.8
 132         6.5  -24.5   -3.5    4.5   23.5  108.5  -10.0   26.5   29.9    5.6  363.4
 132         0.0  -10.0   -8.0  -17.0   35.0  110.0  -15.0   27.2   29.9   12.5  392.2
 132        -8.8   -4.8  -11.8  -10.8   27.2  113.8    0.0   27.3   29.8   12.1  417.2
 132        -6.5    4.5   -6.5  -28.5   30.5  106.5    5.0   28.0   29.7   10.8  417.0
 132        -2.0    6.0   -3.0  -21.0   18.0   97.0   -5.0   28.6   29.5   13.4  398.4
 132       -17.8   -1.8  -12.8   -7.8   22.2  102.8   -5.0   29.9   29.0   19.0  375.6
 132       -25.0   -2.0  -21.0   -6.0   29.0  105.0    0.0   30.2   28.8   16.8  389.6
 132       -23.8    7.2  -15.8  -21.8   30.2   93.8  -10.0   30.6   28.6   17.9  380.4
 132       -23.8    7.2  -14.8  -19.8   27.2   93.8   -5.0   31.3   28.6   20.5  317.8
 132        -1.5   11.5   -7.5  -19.5   15.5   71.5    5.0   32.1   28.7   26.1  257.0
 132        13.0  -10.2  -10.2  -10.0   10.0   37.0    0.0   29.9   28.1   43.8 1304.6
 132        15.0  -13.0  -15.0   28.0    0.0   35.0    0.0   30.5   27.8   30.1 1331.2
 132        26.5   -0.5   -4.5    4.5    0.5   23.5    0.0   30.4   28.2   24.6 1295.0
 132        16.0    2.0   -7.0    3.0    2.0   34.0    5.0   29.5   28.3   21.6 1243.0
 132        17.0  -12.0  -18.0   38.0   -8.0   43.0   15.0   30.2   27.9   20.1 1216.4
 132        31.5   -6.5  -13.5   22.5   -2.5   38.5   10.0   29.7   28.0   25.9 1166.8
 132        31.2    0.2  -13.8    0.2   13.2   43.8   10.0   29.7   28.6   21.6 1060.2
 132        30.2   -0.8  -14.8   -9.8   25.2   54.8   15.0   29.5   28.6   12.4 1026.2
 132        21.8  -11.2  -23.2   15.8   18.8   73.2   20.0   29.8   28.6   15.3  993.2
 132        42.5   -5.5  -21.5    9.5   17.5   62.5    5.0   29.8   28.8   18.9  984.6
 132        67.0   -1.0  -18.0    9.0   10.0   48.0  -20.0   31.5   27.9   26.9 1034.6
 132        59.0    1.0  -19.0    9.0    9.0   61.0  -20.0   32.5   27.4   24.5 1047.0
 132        57.8   10.8  -18.2  -10.2   17.8   52.2  -15.0   33.2   27.3   49.3  969.0
 132        48.8   -7.2  -18.2   11.8   13.8   46.2  -10.0   34.3   27.0   39.7  939.0
 132        41.8    7.8  -15.2   -2.2    9.8   43.2  -15.0   33.0   27.3   42.4 1013.4
 132        23.2   -5.8  -14.8   20.2    0.2   51.8    5.0   34.4   27.1   43.2  974.4
 132         3.5    5.5   -5.5    0.5   -0.5   66.5    5.0   34.9   26.6   39.1 1041.4
 132        -4.0    5.0  -11.0   -2.0    8.0   69.0    0.0   35.0   26.6   45.5 1064.4
 132        -5.0    0.0  -10.0   -7.0   17.0   70.0    5.0   35.2   26.4   46.8 1100.8
 132         1.2    4.2  -13.8   -4.8   14.2   73.8    5.0   35.3   26.3   51.8 1120.8
 132         6.5   13.5   -5.5   -7.5   -0.5   68.5    5.0   35.5   26.2   51.6 1114.0
 132         1.0   12.0  -15.0   10.0   -7.0   74.0    0.0   37.4   25.6   45.5  952.8
 132        13.8   13.8  -11.2   -3.2    0.8   61.2   -5.0   39.1   24.6   39.0  808.8
 132         9.8   14.8  -15.2   -4.2    4.8   60.2    0.0   40.9   22.7   20.1  647.0
 132        11.2   17.2  -11.8  -13.8    8.2   58.8    0.0   41.5   23.8   14.4  579.4
 132         7.5   12.5   -9.5   -7.5    4.5   57.5    0.0   41.7   23.0    8.4  562.0
 132        10.5    5.5   -8.5   -5.5    8.5   54.5    5.0   41.7   22.5   10.3  558.2
 132         1.0   -1.0  -13.0   -1.0   15.0   64.0   20.0   41.6   22.7    4.6  573.4
 132         5.0    1.0   -9.0    0.0    8.0   60.0   15.0   41.1   21.4    7.9  623.0
 132        -1.5   -4.5  -14.5    8.5   10.5   66.5   10.0   40.1   23.1    5.5  743.4
 132        -7.2   -0.2   -9.2   -0.2    9.8   67.2   10.0   39.7   24.3    9.4  803.6
 132       -18.5   -4.5  -15.5    4.5   15.5   73.5   10.0   40.0   23.0   11.9  803.4
 132        -1.8   -4.8   -4.8   20.2  -10.8   36.8    0.0   17.7   30.0   17.4  -65.6
 132         3.8   -1.2   -2.2   14.8  -11.2   36.2    0.0   17.9   29.9   12.6  -74.8
 132         8.2   -0.8    3.2   18.2  -20.8   41.8    0.0   19.0   30.1   12.1   28.6
 132        15.0   -1.0    0.0   20.0  -19.0   45.0    0.0   19.6   30.2   13.1   85.2
 132        22.0   -4.0   -3.0   27.0  -20.0   48.0    0.0   19.3   29.8   10.9   89.8
 132        35.2   -0.8    6.2   16.2  -21.8   44.8    0.0   19.6   29.8   10.2  126.6
 132        10.8   -2.2   -2.2    2.8    1.8   29.2    5.0   29.2   30.4   33.3  -27.2
 132        11.8   -1.2   -1.2    3.8   -1.2   28.2    0.0   28.4   30.0   36.9  -10.8
 132         8.5   -8.5   -6.5   20.5   -5.5   36.5   10.0   28.4   29.9   28.0  -47.8
 132        19.2   -0.8    0.2    3.2   -2.8   25.8   25.0   28.4   30.0   28.8  -23.6
 132        10.5   -2.5   -2.5   10.5   -5.5   29.5   35.0   29.1   30.4   30.3  -50.8
 132        12.0   -4.0   -1.0    3.0    2.0   28.0   15.0   29.3   30.7   26.9  -21.4
 132         5.0   -3.0   -3.0   -3.0    9.0   30.0   15.0   29.7   30.7   19.5  -51.2
 132         3.8    0.8    0.8   -6.2    4.8   26.2   20.0   30.5   30.6   17.6 -126.4
 132        -0.8    1.2    1.2   -1.8   -0.8   25.8   15.0   30.5   30.7   16.0 -112.0
 132        -2.0    5.0    5.0  -11.0    1.0   22.0   20.0   30.5   30.3   18.9 -167.8
 132         3.2    5.2    5.2   -7.8   -2.8   21.8   -5.0   30.7   30.4   20.2 -184.4
 132         4.7    1.7    1.7  -15.3   -3.3   25.3  -45.0   30.7   30.3   22.8 -212.0
 132        47.0   10.0    2.0   -6.0   -6.0  103.0   10.0   16.4   28.5   12.9 1020.8
 132        45.0    4.0   -1.0    8.0  -11.0  110.0   15.0   16.5   28.6   10.8 1002.6
 132        45.8    6.8    0.8    1.8   -9.2  109.2   20.0   17.4   28.7   11.5  822.4
 132        45.2    0.2   -2.8    7.2   -4.8  104.8    0.0   18.0   28.9   12.9  778.0
 132        46.8    1.8   -6.2   10.8   -6.2  103.2   -5.0   18.5   28.9   15.5  682.4
 132        45.5    2.5   -2.5    7.5   -7.5   99.5    5.0   19.3   29.0   14.9  550.6
 132        39.5    3.5   -7.5    5.5   -1.5  105.5   10.0   20.3   29.0   14.2  475.2
 132        32.8   -1.2  -15.2   25.8   -9.2  112.2    0.0   21.3   29.2   15.7  422.0
 132        33.0    4.0  -10.0   10.0   -4.0  107.0   -5.0   21.8   29.2   14.3  372.6
 132        21.8    0.8   -8.2   14.8   -7.2  113.2   -5.0   22.6   29.3   10.1  393.2
 132        22.2    0.2   -7.8   14.2   -6.8  112.8    0.0   22.7   29.2   10.8  358.2
 132        24.2    4.2   -1.8    5.2   -7.8  115.8    0.0   22.9   29.6   10.9  343.8
 132        27.5    1.5   -7.5    8.5   -2.5  117.5    5.0   22.9   29.6   13.2  321.8
 132        10.8    4.8   -0.2   -0.2   -4.2  119.2    5.0   23.4   29.7   11.0  338.8
 132        -5.2    8.8   -4.2   -1.2   -3.2  115.2    0.0   23.0   29.7   12.4  263.8
 132       -17.2    6.8    5.8   -5.2   -7.2  112.2    0.0   22.7   29.9    8.5  181.2
 132        15.2   29.2   25.2  -49.8   -4.8   84.8    5.0   22.1   30.0   12.6   54.4
 132        22.5    8.5   13.5  -45.5   23.5   92.5   15.0   22.6   30.2   11.0   41.4
 132        -1.5   14.5    1.5   -5.5  -10.5  116.5   15.0   23.7   30.1   13.9   71.8
 132        -9.5    2.5   -6.5   14.5  -10.5  109.5   10.0   24.3   30.0   13.6   67.0
 132       -21.0  -13.0  -11.0   22.0    2.0  101.0   35.0   24.7   30.0   18.7   49.0
 132       -22.2   -4.2   -5.2   -7.2   16.8   87.2   25.0   25.1   30.0   21.4   52.4
 132       -46.5    6.5   -8.5   -6.5    8.5   96.5    5.0   25.7   29.9   25.1   62.0
 132       -48.2    3.8  -13.2   15.8   -6.2   93.2    0.0   26.8   30.0   24.1   73.0
 132       -29.5  -24.5  -21.5   52.5   -6.5   64.5    0.0   28.1   29.5   27.8  -19.6
 132        11.8   -3.2   -8.2   18.8   -7.2   78.2   10.0   22.0   29.7   27.5  506.0
 132         2.8  -11.2  -13.2   30.8   -6.2   82.2   10.0   22.5   29.7   32.3  535.4
 132         0.5   -9.5   -8.5   26.5   -8.5   79.5    5.0   22.8   29.7   21.0  566.4
 132        11.5    0.5    0.5   -2.5    1.5   63.5   10.0   23.5   29.7   22.9  590.2
 132        -2.2   -8.2   -2.2   15.8   -5.2   72.2   20.0   24.9   29.8   22.8  679.4
 132         4.5    1.5   -3.5    1.5    0.5   65.5   15.0   25.9   29.8   24.7  723.0
 132         5.0    3.0    0.0   -3.0    0.0   65.0   15.0   26.7   29.8   24.3  796.6
 132        -2.5   -2.5   -9.5   24.5  -12.5   72.5   10.0   26.7   29.8   20.0  791.0
 132        -8.5    4.5   -6.5   14.5  -12.5   78.5   20.0   27.3   29.7   15.0  863.4
 132        -9.8    9.2   -3.8   -8.8    3.2   79.8   25.0   27.3   29.7   18.2  893.4
 132         3.0   16.0   -1.0  -13.0   -2.0   67.0    5.0   27.4   29.7   16.6  905.4
 132       -11.5   -0.5   -9.5   26.5  -16.5   81.5   25.0   27.6   29.7   15.6  931.6
 132        -5.5    4.5    0.5    0.5   -5.5   75.5   25.0   27.8   29.7   12.2  960.2
 132       -15.2   10.8    0.8  -24.2   12.8   80.2    0.0   27.2   29.7   15.5  897.4
 132       -18.2    5.8    0.8  -15.2    8.8   83.2    0.0   27.2   29.6   11.0  889.2
 132       -25.0   -3.0   -8.0    1.0   10.0   85.0  -10.0   26.2   29.5   12.3  782.4
 132       -30.2    0.8   -2.2   -1.2    2.8   90.2   -5.0   25.8   29.6   14.7  710.2
 132       -33.0    0.0   -1.0   -8.0    9.0   93.0   -5.0   25.1   29.6   15.6  625.4
 132       -32.2   -1.2   -4.2    0.8    4.8   97.2  -10.0   25.1   29.7   13.4  586.2
 132       -38.2   -7.2   -8.2   22.8   -7.2  103.2   -5.0   24.9   29.6   10.6  559.8
 132       -30.5   -2.5   -5.5    6.5    1.5   95.5  -10.0   25.3   29.6   13.7  573.6
 132       -27.0   -1.0   -3.0   -7.0   11.0   92.0  -15.0   25.6   29.5   13.6  553.0
 132       -35.5   -4.5   -9.5   17.5   -3.5  100.5  -15.0   25.9   29.6   13.3  559.0
 132       -23.2   -7.2  -16.2   23.8   -0.2   93.2  -10.0   26.8   29.6   15.9  548.8
 132       -13.5   -6.5   -6.5    8.5    4.5   88.5   -5.0   27.2   29.6   19.7  471.8
 132         5.0   12.0    3.0  -31.0   16.0   75.0  -15.0   29.0   29.2   21.9  512.8
 132        10.2    5.2   -5.8  -16.8   17.2   69.8  -20.0   30.3   28.8   30.6  518.0
 132         5.5   -1.5  -12.5   11.5    2.5   74.5  -10.0   30.6   28.7   32.4  550.2
 132        15.0    2.0    2.0  -17.0   13.0   60.0    0.0   31.0   28.8   30.4  624.6
 132         6.0    3.0   -3.0  -14.0   14.0   64.0    0.0   31.9   28.2   30.6  706.6
 132         6.0    0.0   -7.0   -8.0   15.0   59.0    0.0   32.9   27.7   35.6  683.6
 132         2.0   -6.0   -9.0    8.0    7.0   63.0    0.0   33.4   27.4   32.3  648.2
 132        -3.0   -5.0  -14.0   10.0    9.0   68.0    0.0   34.9   27.1   35.3  611.2
 132        -4.0   -6.0  -10.0   16.0    0.0   64.0    5.0   36.4   26.6   34.0  557.8
 132        -4.2    4.8   -6.2  -10.2   11.8   64.2    0.0   36.5   26.8   25.7  527.4
 132       -10.0   -2.0  -14.0    7.0    9.0   70.0   -5.0   35.5   26.6   27.0  501.8
 132       -10.0    0.0  -15.0   10.0    5.0   70.0   -5.0   36.4   25.6   22.0  345.8
 132        -4.2   -1.2  -13.2   12.8    1.8   64.2    0.0   37.3   25.2   21.6  346.2
